Directory,File,Id_avant validation,Id,Validation,Contact,Group,IGp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Site,Machine,Opérateur,Projet,Habitat1,Habitat2
E:/SM2A bis/,A-LIFE_20171019_002824_000.wav,parasi,Myosp,C. Brabant,Principal,parasi,0,parasi,0,2017,10,19,0,28,19/10/2017,0:28,18/10/2017,A-LIFE,11,59,0,4,2,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
E:/SM2A bis/,A-LIFE_20171019_002924_000.wav,ChiroSp,Myosp,C. Brabant,Principal,Rhisp,4,Rhifer,4,2017,10,19,0,29,19/10/2017,0:29,18/10/2017,A-LIFE,3,54,0,5,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
E:/SM2A bis/,A-LIFE_20171019_003509_000.wav,ChiroSp,Myosp,C. Brabant,Principal,Rhisp,5,Rhifer,5,2017,10,19,0,35,19/10/2017,0:35,18/10/2017,A-LIFE,16,59,0,5,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
E:/SM2A bis/,A-LIFE_20171019_003509_000.wav,ChiroSp,Myosp,C. Brabant,Secondaire,Myosp,0,Myonat,0,2017,10,19,0,35,19/10/2017,0:35,18/10/2017,A-LIFE,2,57,6,1,0,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
E:/SM2A bis/,A-LIFE_20171018_230229_000.wav,ChiroSp,Myosp,C. Brabant,Principal,Rhisp,4,Rhifer,4,2017,10,18,23,2,18/10/2017,23:02,18/10/2017,A-LIFE,4,59,0,5,2,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
E:/SM2A bis/,A-LIFE_20171018_230754_000.wav,ChiroSp,Myosp,C. Brabant,Principal,Rhisp,1,Rhifer,1,2017,10,18,23,7,18/10/2017,23:07,18/10/2017,A-LIFE,2,58,17,4,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
E:/SM2A bis/,A-LIFE_20171018_230759_000.wav,ChiroSp,Myosp,C. Brabant,Principal,Rhisp,2,Rhifer,2,2017,10,18,23,7,18/10/2017,23:07,18/10/2017,A-LIFE,2,53,0,5,1,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
E:/SM2A bis/,A-LIFE_20171019_002824_000.wav,parasi,Myosp,C. Brabant,Principal,parasi,0,parasi,0,2017,10,19,0,28,19/10/2017,0:28,18/10/2017,A-LIFE,11,59,0,4,2,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
E:/SM2A bis/,A-LIFE_20171019_002924_000.wav,ChiroSp,Myosp,C. Brabant,Principal,Rhisp,4,Rhifer,4,2017,10,19,0,29,19/10/2017,0:29,18/10/2017,A-LIFE,3,54,0,5,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
E:/SM2A bis/,A-LIFE_20171019_003509_000.wav,ChiroSp,Myosp,C. Brabant,Principal,Rhisp,5,Rhifer,5,2017,10,19,0,35,19/10/2017,0:35,18/10/2017,A-LIFE,16,59,0,5,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
E:/SM2A bis/,A-LIFE_20171019_003509_000.wav,ChiroSp,Myosp,C. Brabant,Secondaire,Myosp,0,Myonat,0,2017,10,19,0,35,19/10/2017,0:35,18/10/2017,A-LIFE,2,57,6,1,0,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
E:/SM2A bis/,A-LIFE_20171019_011359_000.wav,ChiroSp,Myosp,C. Brabant,Principal,Myosp,5,Myoalc,2,2017,10,19,1,13,19/10/2017,1:13,18/10/2017,A-LIFE,37,59,0,3,2,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
E:/SM2A bis/,A-LIFE_20171019_011404_000.wav,Myosp,Myosp,C. Brabant,Principal,Myosp,7,Myoalc,0,2017,10,19,1,14,19/10/2017,1:14,18/10/2017,A-LIFE,39,59,0,2,2,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
E:/SM2A bis/,A-LIFE_20171019_011444_000.wav,ChiroSp,Myosp,C. Brabant,Principal,Myosp,2,Myoalc,0,2017,10,19,1,14,19/10/2017,1:14,18/10/2017,A-LIFE,33,59,0,4,2,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
E:/SM2A bis/,A-LIFE_20171019_011449_000.wav,ChiroSp,Myosp,C. Brabant,Principal,Myosp,3,Myoalc,1,2017,10,19,1,14,19/10/2017,1:14,18/10/2017,A-LIFE,25,56,0,3,3,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
E:/SM2A bis/,A-LIFE_20171019_011459_000.wav,ChiroSp,Myosp,C. Brabant,Principal,Myosp,2,Myoema,1,2017,10,19,1,14,19/10/2017,1:14,18/10/2017,A-LIFE,27,58,0,1,2,1,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
E:/SM2A bis/,A-LIFE_20171020_001944_000.wav,ChiroSp,ChiroSp,C. Brabant,Principal,Rhisp,0,Rhifer,0,2017,10,20,0,19,20/10/2017,0:19,19/10/2017,A-LIFE,2,61,0,5,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
E:/SM2A bis/,A-LIFE_20171020_035259_000.wav,ChiroSp,ChiroSp,C. Brabant,Principal,Rhisp,0,Rhifer,0,2017,10,20,3,52,20/10/2017,3:52,19/10/2017,A-LIFE,2,59,0,5,2,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
